,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,YEAR,Unnamed: 19
1195,11-1021,General and operations managers,,7620.0,4.4,53.0946,110448.0,2.574,24.850799999999996,33.0876,46.0395,64.2798,,51702.299999999996,68807.7,95752.79999999999,133707.6,,2008,
1196,11-1031,Legislators,,90.0,23.2,,140563.8,16.730999999999998,,,,,,16110.9,18450.899999999998,99145.79999999999,,,2008,
1197,11-2011,Advertising and promotions managers,,150.0,12.5,40.9734,85234.5,7.02,17.316,27.261,39.75659999999999,48.74219999999999,67.1931,36012.6,56686.5,82695.59999999999,101368.79999999999,139756.5,2008,
1198,11-2021,Marketing managers,,740.0,10.6,54.7326,113852.7,5.616,25.377299999999998,33.602399999999996,46.1097,71.26469999999999,93.1203,52778.7,69895.8,95893.2,148239.0,193681.8,2008,
1199,11-2022,Sales managers,,1270.0,5.3,55.1889,114777.0,3.627,27.494999999999997,36.480599999999995,48.7656,67.09949999999999,92.8629,57189.6,75886.2,101439.0,139581.0,193167.0,2008,
1200,11-2031,Public relations managers,,320.0,20.1,40.259699999999995,83736.9,4.914,21.820499999999996,29.8116,35.9073,46.565999999999995,59.5764,45396.0,62009.99999999999,74692.79999999999,96852.59999999999,123926.4,2008,
1201,11-3011,Administrative services managers,,760.0,12.9,38.7972,80694.9,2.574,22.814999999999998,28.0332,35.6265,47.89979999999999,58.032,47466.899999999994,58312.799999999996,74096.09999999999,99625.5,120720.59999999999,2008,
1202,11-3021,Computer and information systems managers,,1110.0,7.5,57.1428,118860.29999999999,2.691,34.1991,43.3134,55.24739999999999,69.3108,84.7314,71124.3,90090.0,114917.4,144155.69999999998,176237.09999999998,2008,
1203,11-3031,Financial managers,,2630.0,4.6,51.8193,107780.4,2.808,28.208699999999997,34.6554,45.349199999999996,60.9921,86.9427,58663.799999999996,72083.7,94337.09999999999,126851.4,180846.9,2008,
1204,11-3041,Compensation and benefits managers,,120.0,12.9,40.6809,84614.4,4.212,24.558299999999996,31.028399999999998,38.53979999999999,46.449,62.5833,51070.5,64548.899999999994,80168.4,96630.29999999999,130185.9,2008,
1205,11-3042,Training and development managers,,140.0,9.4,41.710499999999996,86767.2,4.095,25.330499999999997,31.168799999999997,39.1365,47.852999999999994,61.48349999999999,52685.1,64829.7,81396.9,99531.9,127880.99999999999,2008,
1206,11-3049,"Human resources managers, all other",,510.0,7.9,51.1758,106458.29999999999,4.446,31.063499999999998,37.241099999999996,47.86469999999999,60.7698,78.9048,64619.1,77477.4,99555.29999999999,126406.79999999999,164139.3,2008,
1207,11-3051,Industrial production managers,,1130.0,5.4,46.8351,97425.9,2.574,27.389699999999998,34.1991,43.6644,55.62179999999999,71.7678,56967.299999999996,71147.7,90827.09999999999,115701.29999999999,149280.3,2008,
1208,11-3061,Purchasing managers,,350.0,7.0,50.7663,105592.5,6.435,26.5122,34.3044,44.06219999999999,62.13869999999999,82.4499,55142.1,71346.59999999999,91646.09999999999,129238.2,171498.59999999998,2008,
1209,11-3071,"Transportation, storage, and distribution managers",,610.0,5.5,51.8895,107932.5,4.797,25.0263,34.2342,45.7587,59.06159999999999,90.0081,52041.6,71217.9,95167.79999999999,122849.99999999999,187211.69999999998,2008,
1210,11-9021,Construction managers,,1340.0,12.3,39.908699999999996,83023.2,3.393,24.874200000000002,30.221099999999996,36.269999999999996,46.811699999999995,57.587399999999995,51737.399999999994,62864.1,75429.9,97367.4,119784.59999999999,2008,
1211,11-9031,"Education administrators, preschool and child care center/program",,160.0,13.1,26.8164,55773.899999999994,9.711,13.9698,17.1405,23.6925,28.8522,49.7718,29062.8,35638.2,49280.399999999994,60009.299999999996,103521.59999999999,2008,
1212,11-9032,"Education administrators, elementary and secondary school",,960.0,3.1,,101439.0,5.148,,,,,,75125.7,86264.09999999999,101286.9,118158.29999999999,134105.4,2008,
1213,11-9033,"Education administrators, postsecondary",,260.0,8.9,54.8964,114192.0,14.156999999999998,24.4179,31.976099999999995,47.3499,68.679,,50789.7,66514.5,98502.29999999999,142845.3,,2008,
1214,11-9039,"Education administrators, all other",,40.0,24.2,40.4937,84228.29999999999,5.031,25.5879,33.0759,39.96719999999999,46.7532,56.031299999999995,53223.299999999996,68807.7,83140.2,97238.7,116555.4,2008,
1215,11-9041,Engineering managers,,610.0,10.8,54.8496,114098.4,6.084,27.6939,43.3368,54.6507,68.3514,78.8697,57599.1,90148.5,113688.9,142166.69999999998,164034.0,2008,
1216,11-9051,Food service managers,,1160.0,9.8,25.3539,52731.899999999994,3.7439999999999998,17.011799999999997,20.3112,23.4819,28.068299999999997,37.5687,35380.799999999996,42237.0,48824.1,58383.0,78156.0,2008,
1217,11-9061,Funeral directors,,210.0,18.7,23.8563,49631.399999999994,4.68,15.6078,19.5273,22.3938,27.787499999999998,34.6671,32467.499999999996,40622.399999999994,46566.0,57786.299999999996,72107.09999999999,2008,
1218,11-9081,Lodging managers,,130.0,21.8,30.3264,63074.7,7.4879999999999995,16.2045,19.269899999999996,27.612,41.336099999999995,47.1744,33719.4,40072.5,57423.6,85983.29999999999,98116.2,2008,
1219,11-9111,Medical and health services managers,,1640.0,13.4,45.524699999999996,94688.09999999999,6.435,27.6939,32.1984,38.7972,51.2226,73.6515,57610.799999999996,66970.8,80706.59999999999,106551.9,153199.8,2008,
1220,11-9121,Natural sciences managers,,80.0,16.5,53.2233,110693.7,2.808,39.17159999999999,44.623799999999996,52.111799999999995,58.7574,71.5338,81490.5,92827.79999999999,108400.5,122206.49999999999,148788.9,2008,
1221,11-9131,Postmasters and mail superintendents,,90.0,0.0,34.3044,71346.59999999999,1.404,19.246499999999997,29.109599999999997,34.2576,41.675399999999996,49.0464,40037.399999999994,60559.2,71253.0,86685.29999999999,102024.0,2008,
1222,11-9141,"Property, real estate, and community association managers",,690.0,11.9,29.7063,61799.399999999994,18.252,12.5307,15.584399999999999,21.188699999999997,33.2514,53.6445,26067.6,32420.699999999997,44073.899999999994,69158.7,111582.9,2008,
1223,11-9151,Social and community service managers,,520.0,8.8,31.063499999999998,64619.1,5.031,17.631899999999998,22.007699999999996,28.255499999999998,38.15369999999999,48.672,36679.5,45782.1,58757.399999999994,79349.4,101240.09999999999,2008,
1224,11-9199,"Managers, all other",,1480.0,8.8,48.402899999999995,100666.79999999999,3.51,25.2018,33.473699999999994,45.395999999999994,59.8689,80.0046,52416.0,69626.7,94419.0,124523.09999999999,166420.8,2008,
1225,13-0000,Business and financial operations occupations,major,22040.0,4.7,30.969899999999996,64408.49999999999,1.8719999999999999,16.5672,21.2589,28.2438,37.32299999999999,48.0051,34456.5,44202.6,58734.0,77629.5,99859.5,2008,
1226,13-1021,"Purchasing agents and buyers, farm products",,40.0,47.6,27.670499999999997,57564.0,12.402,19.0242,20.8026,25.763399999999997,33.0759,38.1303,39581.1,43266.6,53574.299999999996,68796.0,79302.59999999999,2008,
1227,13-1022,"Wholesale and retail buyers, except farm products",,230.0,16.2,27.6471,57517.2,4.68,18.4743,20.709,26.1963,33.5205,38.3058,38434.5,43067.7,54498.6,69732.0,79688.7,2008,
1228,13-1023,"Purchasing agents, except wholesale, retail, and farm products",,970.0,5.9,30.1626,62747.1,3.393,17.433,21.914099999999998,27.962999999999997,36.410399999999996,46.7649,36258.299999999996,45583.2,58160.7,75745.79999999999,97273.79999999999,2008,
1229,13-1031,"Claims adjusters, examiners, and investigators",,1640.0,20.7,29.636099999999995,61647.299999999996,3.51,19.3986,21.6216,28.0449,36.0477,44.2377,40353.299999999996,44974.799999999996,58336.2,74985.29999999999,92020.5,2008,
1230,13-1032,"Insurance appraisers, auto damage",,40.0,46.8,30.3849,63203.399999999994,3.393,17.234099999999998,30.3264,33.122699999999995,35.8722,37.545300000000005,35848.799999999996,63074.7,68889.59999999999,74622.59999999999,78097.5,2008,
1231,13-1041,"Compliance officers, except agriculture, construction, health and safety, and transportation",,650.0,6.8,25.365599999999997,52767.0,2.223,15.982199999999999,18.837,22.300199999999997,30.770999999999997,38.5983,33239.7,39183.299999999996,46378.799999999996,63998.99999999999,80285.4,2008,
1232,13-1051,Cost estimators,,1030.0,9.7,30.057299999999998,62524.799999999996,3.159,18.1818,21.586499999999997,27.916199999999996,36.6444,45.5832,37814.399999999994,44892.899999999994,58067.1,76213.79999999999,94828.5,2008,
1233,13-1061,Emergency management specialists,,40.0,24.8,20.0304,41652.0,5.733,14.461199999999998,16.0641,18.170099999999998,22.382099999999998,28.360799999999998,30080.699999999997,33415.2,37791.0,46566.0,58991.399999999994,2008,
1234,13-1071,"Employment, recruitment, and placement specialists",,800.0,16.6,24.651899999999998,51269.399999999994,3.9779999999999998,14.6835,16.8597,21.8556,27.9747,45.2439,30548.699999999997,35064.9,45454.5,58195.799999999996,94103.09999999999,2008,
1235,13-1072,"Compensation, benefits, and job analysis specialists",,420.0,14.6,38.2005,79466.4,11.348999999999998,16.3449,20.942999999999998,28.208699999999997,42.927299999999995,71.0658,34000.2,43547.399999999994,58675.5,89282.7,147829.5,2008,
1236,13-1073,Training and development specialists,,910.0,9.3,27.4365,57072.6,1.9889999999999999,16.5672,19.983599999999996,25.470899999999997,33.5205,41.9445,34468.2,41558.399999999994,52977.6,69708.59999999999,87235.2,2008,
1237,13-1079,"Human resources, training, and labor relations specialists, all other",,1040.0,11.6,32.175,66935.7,5.85,17.877599999999997,23.1543,31.238999999999997,39.1365,45.3024,37182.6,48157.2,64970.1,81396.9,94243.5,2008,
1238,13-1081,Logisticians,,280.0,10.4,37.732499999999995,78483.59999999999,3.9779999999999998,21.8322,28.817099999999996,35.6616,46.8351,57.306599999999996,45396.0,59950.799999999996,74178.0,97402.5,119199.59999999999,2008,
1239,13-1111,Management analysts,,1450.0,34.8,41.59349999999999,86521.5,9.36,22.803299999999997,28.0566,37.217699999999994,47.6658,60.886799999999994,47443.5,58347.899999999994,77418.9,99157.5,126640.79999999999,2008,
1240,13-1121,Meeting and convention planners,,120.0,18.5,24.6051,51175.799999999996,6.903,15.1866,17.304299999999998,22.464,31.355999999999998,36.9954,31589.999999999996,35989.2,46718.1,65215.799999999996,76939.2,2008,
1241,13-1199,"Business operations specialists, all other",,2870.0,11.3,30.700799999999997,63858.6,4.212,16.8363,22.5459,28.723499999999998,38.3643,48.90599999999999,35018.1,46893.6,59728.5,79782.29999999999,101731.5,2008,
1242,13-2011,Accountants and auditors,,3980.0,6.9,32.5143,67637.7,3.042,19.3167,23.552099999999996,29.483999999999998,37.42829999999999,46.8234,40166.1,48987.899999999994,61331.399999999994,77851.79999999999,97390.79999999999,2008,
1243,13-2021,Appraisers and assessors of real estate,,300.0,21.5,30.3732,63179.99999999999,25.506,11.5947,14.250599999999999,26.851499999999998,42.17849999999999,63.297,24113.699999999997,29647.8,55844.1,87726.59999999999,131660.1,2008,
1244,13-2031,Budget analysts,,240.0,2.1,31.8123,66163.5,2.34,23.1426,25.6464,30.1041,36.2232,44.4834,48133.799999999996,53352.0,62618.399999999994,75348.0,92523.59999999999,2008,
1245,13-2041,Credit analysts,,140.0,15.1,36.0126,74903.4,6.318,16.1928,23.7276,32.3154,48.3444,58.617,33684.299999999996,49350.6,67216.5,100561.5,121913.99999999999,2008,
1246,13-2051,Financial analysts,,630.0,12.4,38.61,80320.5,5.499,21.5631,26.1963,33.918299999999995,46.5075,64.9935,44846.1,54498.6,70551.0,96735.59999999999,135181.8,2008,
1247,13-2052,Personal financial advisors,,420.0,29.7,29.9754,62337.6,16.029,13.2678,16.2045,28.7001,43.0326,47.022299999999994,27588.6,33707.7,59681.7,89516.7,97812.0,2008,
1248,13-2053,Insurance underwriters,,460.0,38.1,28.7703,59845.5,4.329,18.72,20.9196,25.985699999999998,35.3457,43.18469999999999,38949.299999999996,43524.0,54054.0,73522.79999999999,89820.9,2008,
1249,13-2061,Financial examiners,,100.0,26.5,37.674,78354.9,3.393,23.236199999999997,27.494999999999997,35.6967,46.3086,58.25429999999999,48321.0,57177.899999999994,74236.5,96314.4,121176.9,2008,
1250,13-2071,Loan counselors,,90.0,22.5,22.779899999999998,47373.299999999996,11.348999999999998,15.385499999999999,16.6608,19.538999999999998,27.4482,35.965799999999994,31999.499999999996,34667.1,40645.799999999996,57096.0,74809.79999999999,2008,
1251,13-2072,Loan officers,,1820.0,25.1,26.6292,55399.5,5.148,12.472199999999999,16.3449,23.657399999999996,33.426899999999996,43.4421,25927.199999999997,34000.2,49210.2,69521.4,90359.09999999999,2008,
1252,13-2081,"Tax examiners, collectors, and revenue agents",,180.0,2.3,31.636799999999997,65800.8,10.53,16.3917,20.042099999999998,30.3849,43.020900000000005,52.12349999999999,34093.799999999996,41687.1,63203.399999999994,89493.29999999999,108423.9,2008,
1253,13-2082,Tax preparers,,,,14.4846,30115.8,8.658,11.547899999999998,12.1563,13.1157,14.2389,19.772999999999996,24020.1,25283.699999999997,27272.699999999997,29601.0,41137.2,2008,
1254,13-2099,"Financial specialists, all other",,890.0,19.9,29.6595,61694.1,6.669,17.316,20.709,25.8102,34.0119,44.928,36012.6,43079.399999999994,53691.299999999996,70738.2,93447.9,2008,
1255,15-0000,Computer and mathematical science occupations,major,11890.0,4.2,35.170199999999994,73148.4,1.755,18.532799999999998,24.3828,33.918299999999995,44.413199999999996,54.954899999999995,38539.799999999996,50719.5,70551.0,92371.5,114309.0,2008,
1256,15-1021,Computer programmers,,1290.0,11.4,37.5687,78156.0,3.7439999999999998,22.311899999999998,28.126799999999996,36.2583,45.7002,56.335499999999996,46413.899999999994,58500.0,75406.5,95062.5,117163.79999999999,2008,
1257,15-1031,"Computer software engineers, applications",,2350.0,18.4,39.113099999999996,81350.09999999999,3.393,22.487399999999997,30.9816,39.0078,47.2446,56.440799999999996,46776.6,64455.299999999996,81127.79999999999,98280.0,117397.79999999999,2008,
1258,15-1032,"Computer software engineers, systems software",,940.0,11.6,42.2838,87960.59999999999,2.574,27.0153,34.0704,41.8275,49.2453,58.7574,56195.1,70866.9,86989.5,102433.5,122206.49999999999,2008,
1259,15-1041,Computer support specialists,,1850.0,7.8,23.423399999999997,48730.5,2.223,14.8824,17.7606,21.715199999999996,27.892799999999998,35.6265,30958.199999999997,36948.6,45173.7,58008.6,74096.09999999999,2008,
1260,15-1051,Computer systems analysts,,1660.0,10.6,37.1943,77360.4,4.329,20.170799999999996,25.6464,35.6265,47.7594,57.9267,41956.2,53340.299999999996,74096.09999999999,99333.0,120486.59999999999,2008,
1261,15-1061,Database administrators,,660.0,24.6,35.0766,72961.2,4.68,20.6271,25.880399999999998,33.1812,44.6823,55.235699999999994,42892.2,53831.7,69018.3,92933.09999999999,114894.0,2008,
1262,15-1071,Network and computer systems administrators,,1060.0,9.4,31.6953,65929.5,1.8719999999999999,19.9953,24.464699999999997,30.7944,38.3643,46.0044,41581.799999999996,50895.0,64045.799999999996,79794.0,95694.29999999999,2008,
1263,15-1081,Network systems and data communications analysts,,1090.0,14.1,34.643699999999995,72060.29999999999,6.435,16.578899999999997,20.474999999999998,32.3154,44.1558,54.674099999999996,34491.6,42588.0,67204.8,91856.7,113712.29999999999,2008,
1264,15-1099,"Computer specialists, all other",,520.0,5.0,40.0608,83327.4,5.85,21.0132,31.707,40.388400000000004,47.89979999999999,59.669999999999995,43711.2,65941.2,84006.0,99637.2,124113.59999999999,2008,
1265,15-2011,Actuaries,,120.0,20.3,43.828199999999995,91154.7,5.733,24.745499999999996,29.2734,39.323699999999995,52.36919999999999,72.5868,51468.299999999996,60898.49999999999,81783.0,108915.29999999999,150965.09999999998,2008,
1266,15-2031,Operations research analysts,,210.0,20.1,36.2466,75394.79999999999,7.4879999999999995,21.340799999999998,25.763399999999997,32.6664,43.383599999999994,58.9563,44401.5,53586.0,67941.9,90230.4,122627.7,2008,
1267,15-2041,Statisticians,,130.0,7.3,35.6148,74072.7,2.691,19.644299999999998,24.511499999999998,35.9892,43.76969999999999,54.954899999999995,40844.7,50976.899999999994,74856.59999999999,91037.7,114309.0,2008,
1268,17-0000,Architecture and engineering occupations,major,7900.0,4.2,34.538399999999996,71838.0,2.691,17.6436,23.739299999999997,32.912099999999995,44.05049999999999,54.744299999999996,36702.899999999994,49374.0,68456.7,91611.0,113864.4,2008,
1269,17-1011,"Architects, except landscape and naval",,380.0,23.4,33.9417,70597.8,7.9559999999999995,20.439899999999998,24.371099999999995,33.8013,42.751799999999996,51.2694,42517.799999999996,50684.399999999994,70317.0,88920.0,106645.5,2008,
1270,17-1012,Landscape architects,,110.0,35.2,32.2452,67064.4,8.892,20.2059,25.225199999999997,31.063499999999998,37.381499999999996,48.0402,42038.1,52474.5,64607.399999999994,77758.2,99918.0,2008,
1271,17-1021,Cartographers and photogrammetrists,,110.0,46.3,22.2534,46273.5,6.318,14.250599999999999,17.5032,21.797099999999997,26.325,28.9692,29636.1,36398.7,45337.5,54744.299999999996,60243.299999999996,2008,
1272,17-1022,Surveyors,,120.0,21.5,31.636799999999997,65812.5,11.7,18.3807,23.1894,27.810899999999997,35.895599999999995,47.30309999999999,38223.899999999994,48227.399999999994,57833.1,74657.7,98385.29999999999,2008,
1273,17-2041,Chemical engineers,,250.0,16.4,46.881899999999995,97519.5,4.563,29.940299999999997,38.259,48.648599999999995,55.8675,65.0286,62279.1,79571.7,101193.29999999999,116216.09999999999,135252.0,2008,
1274,17-2051,Civil engineers,,710.0,9.6,39.709799999999994,82602.0,5.967,23.9382,28.430999999999997,38.8323,49.654799999999994,56.80349999999999,49783.5,59143.5,80765.09999999999,103275.9,118158.29999999999,2008,
1275,17-2061,Computer hardware engineers,,,,43.0911,89622.0,21.06,23.786099999999998,29.004299999999997,37.627199999999995,49.3623,72.29429999999999,49467.6,60325.2,78273.0,102667.5,150368.4,2008,
1276,17-2071,Electrical engineers,,460.0,13.5,41.59349999999999,86521.5,3.042,28.0098,32.9706,40.599000000000004,50.32169999999999,58.5234,58266.0,68573.7,84450.59999999999,104668.2,121726.79999999999,2008,
